mereni_id,sensor_id,casova_znamka,hodnota,jednotka
6287,18,2025-03-13 04:15:36,33.6,%
3371,10,2025-03-16 16:15:36,74.42,dB
6944,19,2025-04-06 09:15:36,935.52,lux
1263,4,2025-03-29 04:15:36,21.08,°C
5293,15,2025-03-26 22:15:36,15.0,°C
3089,9,2025-03-27 10:15:36,1523.51,ppm
263,1,2025-04-04 00:15:36,0.0,lux
1852,6,2025-03-10 19:15:36,26.39,°C
6871,19,2025-04-03 08:15:36,780.68,lux
1116,4,2025-03-10 19:15:36,23.23,°C
1561,5,2025-03-20 10:15:36,1888.78,ppm
2754,8,2025-03-31 11:15:36,34.14,°C
5744,16,2025-04-02 09:15:36,27.37,°C
3677,10,2025-04-08 06:15:36,60.44,dB
2586,8,2025-03-10 13:15:36,32.49,°C
1944,6,2025-03-22 07:15:36,26.64,°C
3229,9,2025-04-04 22:15:36,546.71,ppm
1705,5,2025-04-02 18:15:36,1249.18,ppm
750,3,2025-03-11 01:15:36,20.0,%
5061,14,2025-04-04 14:15:36,904.54,lux
4254,12,2025-04-01 15:15:36,1572.94,ppm
1214,4,2025-03-23 01:15:36,16.71,°C
2689,8,2025-03-23 10:15:36,35.0,°C
1894,6,2025-03-16 01:15:36,15.17,°C
3103,9,2025-03-29 04:15:36,931.96,ppm
23,1,2025-03-12 04:15:36,251.69,lux
3133,9,2025-03-31 22:15:36,419.38,ppm
5213,15,2025-03-16 22:15:36,16.05,°C
1056,3,2025-04-06 09:15:36,74.39,%
269,1,2025-04-04 06:15:36,478.0,lux
1686,5,2025-04-01 23:15:36,478.0,ppm
296,1,2025-04-05 09:15:36,794.41,lux
813,3,2025-03-18 22:15:36,28.26,%
119,1,2025-03-24 04:15:36,278.57,lux
379,2,2025-03-10 16:15:36,35.0,°C
1406,4,2025-04-05 15:15:36,29.64,°C
6244,17,2025-04-07 21:15:36,19.59,°C
7227,20,2025-04-02 20:15:36,795.41,ppm
823,3,2025-03-20 04:15:36,46.12,%
5952,17,2025-03-17 07:15:36,27.66,°C
1711,5,2025-04-03 00:15:36,444.28,ppm
474,2,2025-03-22 13:15:36,35.0,°C
7321,20,2025-04-06 18:15:36,1276.24,ppm
6830,19,2025-04-01 15:15:36,816.36,lux
3007,9,2025-03-17 04:15:36,838.88,ppm
386,2,2025-03-11 13:15:36,35.0,°C
6460,18,2025-04-01 13:15:36,89.91,%
5335,15,2025-03-31 16:15:36,27.68,°C
1112,4,2025-03-10 07:15:36,28.19,°C
1954,6,2025-03-23 13:15:36,32.39,°C
6846,19,2025-04-02 07:15:36,656.92,lux
1285,4,2025-03-31 14:15:36,31.01,°C
5284,15,2025-03-25 19:15:36,23.76,°C
3095,9,2025-03-28 04:15:36,730.89,ppm
3302,9,2025-04-07 23:15:36,400.0,ppm
3149,9,2025-04-01 14:15:36,1871.87,ppm
6193,17,2025-04-05 18:15:36,23.32,°C
2646,8,2025-03-18 01:15:36,15.0,°C
5366,15,2025-04-01 23:15:36,15.0,°C
1425,4,2025-04-06 10:15:36,30.14,°C
4832,14,2025-03-15 07:15:36,554.74,lux
3525,10,2025-04-01 22:15:36,32.04,dB
2741,8,2025-03-29 22:15:36,17.02,°C
5916,17,2025-03-12 19:15:36,20.41,°C
1798,5,2025-04-06 15:15:36,1625.13,ppm
2818,8,2025-04-03 03:15:36,18.59,°C
5609,16,2025-03-20 10:15:36,35.0,°C
2906,8,2025-04-06 19:15:36,24.09,°C
3667,10,2025-04-07 20:15:36,48.29,dB
5795,16,2025-04-04 12:15:36,34.0,°C
618,2,2025-04-03 11:15:36,35.0,°C
3313,10,2025-03-09 10:15:36,90.0,dB
2669,8,2025-03-20 22:15:36,17.24,°C
5564,16,2025-03-14 19:15:36,24.09,°C
446,2,2025-03-19 01:15:36,16.37,°C
1482,5,2025-03-10 13:15:36,1899.19,ppm
5515,15,2025-04-08 04:15:36,22.39,°C
2711,8,2025-03-26 04:15:36,18.36,°C
2040,6,2025-04-01 09:15:36,26.4,°C
1166,4,2025-03-17 01:15:36,19.08,°C
7037,20,2025-03-14 22:15:36,427.48,ppm
6187,17,2025-04-05 12:15:36,35.0,°C
4769,13,2025-04-07 18:15:36,60.66,%
5404,15,2025-04-03 13:15:36,34.97,°C
2908,8,2025-04-06 21:15:36,15.9,°C
5475,15,2025-04-06 12:15:36,34.41,°C
1349,4,2025-04-03 06:15:36,21.58,°C
3015,9,2025-03-18 04:15:36,753.31,ppm
2865,8,2025-04-05 02:15:36,17.01,°C
784,3,2025-03-15 07:15:36,67.97,%
6376,18,2025-03-24 07:15:36,71.1,%
4324,12,2025-04-04 13:15:36,1760.34,ppm
5312,15,2025-03-29 07:15:36,30.99,°C
7083,20,2025-03-20 16:15:36,1475.3,ppm
2127,6,2025-04-05 00:15:36,15.0,°C
4018,11,2025-04-07 03:15:36,678.47,ppm
66,1,2025-03-17 13:15:36,1000.0,lux
3883,11,2025-04-01 12:15:36,1631.24,ppm
781,3,2025-03-14 22:15:36,25.13,%
4579,13,2025-03-29 16:15:36,68.39,%
7190,20,2025-04-01 07:15:36,1122.12,ppm
6140,17,2025-04-03 13:15:36,35.0,°C
7054,20,2025-03-17 01:15:36,441.13,ppm
6700,19,2025-03-18 19:15:36,340.06,lux
5901,17,2025-03-10 22:15:36,16.23,°C
1677,5,2025-04-01 14:15:36,2000.0,ppm
1150,4,2025-03-15 01:15:36,15.0,°C
4291,12,2025-04-03 04:15:36,840.69,ppm
5957,17,2025-03-17 22:15:36,16.14,°C
2071,6,2025-04-02 16:15:36,32.9,°C
2953,9,2025-03-10 10:15:36,1981.15,ppm
2830,8,2025-04-03 15:15:36,30.9,°C
4236,12,2025-03-31 21:15:36,559.5,ppm
4718,13,2025-04-05 15:15:36,89.19,%
2573,7,2025-04-08 06:15:36,53.35,%
5129,14,2025-04-07 10:15:36,946.97,lux
5766,16,2025-04-03 07:15:36,26.71,°C
4106,12,2025-03-16 13:15:36,2000.0,ppm
3878,11,2025-04-01 07:15:36,1441.25,ppm
6953,19,2025-04-06 18:15:36,426.75,lux
5260,15,2025-03-22 19:15:36,26.94,°C
6419,18,2025-03-29 16:15:36,76.06,%
2575,7,2025-04-08 08:15:36,90.0,%
6653,19,2025-03-12 22:15:36,61.97,lux
2907,8,2025-04-06 20:15:36,19.17,°C
1462,4,2025-04-07 23:15:36,15.0,°C
1019,3,2025-04-04 20:15:36,36.3,%
6142,17,2025-04-03 15:15:36,31.92,°C
4367,12,2025-04-06 08:15:36,1515.9,ppm
3484,10,2025-03-30 19:15:36,51.9,dB
4569,13,2025-03-28 10:15:36,90.0,%
3321,10,2025-03-10 10:15:36,87.67,dB
1163,4,2025-03-16 16:15:36,25.83,°C
1791,5,2025-04-06 08:15:36,1299.97,ppm
7174,20,2025-03-31 15:15:36,1872.27,ppm
5494,15,2025-04-07 07:15:36,33.33,°C
5342,15,2025-03-31 23:15:36,16.0,°C
6841,19,2025-04-02 02:15:36,62.73,lux
778,3,2025-03-14 13:15:36,86.61,%
3046,9,2025-03-22 01:15:36,400.0,ppm
4031,11,2025-04-07 16:15:36,1737.96,ppm
6348,18,2025-03-20 19:15:36,51.79,%
5210,15,2025-03-16 13:15:36,34.88,°C
7052,20,2025-03-16 19:15:36,1032.56,ppm
1416,4,2025-04-06 01:15:36,16.76,°C
4838,14,2025-03-16 01:15:36,15.74,lux
7060,20,2025-03-17 19:15:36,1061.16,ppm
6779,19,2025-03-28 16:15:36,811.81,lux
1456,4,2025-04-07 17:15:36,22.73,°C
2340,7,2025-03-25 19:15:36,42.91,%
3389,10,2025-03-18 22:15:36,36.95,dB
5321,15,2025-03-30 10:15:36,34.41,°C
3405,10,2025-03-20 22:15:36,35.5,dB
2678,8,2025-03-22 01:15:36,15.0,°C
388,2,2025-03-11 19:15:36,26.62,°C
2061,6,2025-04-02 06:15:36,27.13,°C
5031,14,2025-04-03 08:15:36,657.29,lux
4281,12,2025-04-02 18:15:36,1451.18,ppm
1594,5,2025-03-24 13:15:36,2000.0,ppm
6599,18,2025-04-07 08:15:36,59.7,%
4802,14,2025-03-11 13:15:36,977.32,lux
7086,20,2025-03-21 01:15:36,400.0,ppm
5405,15,2025-04-03 14:15:36,30.79,°C
2549,7,2025-04-07 06:15:36,60.62,%
3700,11,2025-03-11 19:15:36,970.83,ppm
302,1,2025-04-05 15:15:36,805.74,lux
2300,7,2025-03-20 19:15:36,39.04,%
3060,9,2025-03-23 19:15:36,953.66,ppm
2869,8,2025-04-05 06:15:36,26.34,°C
206,1,2025-04-01 15:15:36,773.51,lux
1718,5,2025-04-03 07:15:36,1433.86,ppm
1335,4,2025-04-02 16:15:36,30.45,°C
4130,12,2025-03-19 13:15:36,2000.0,ppm
4740,13,2025-04-06 13:15:36,90.0,%
928,3,2025-04-01 01:15:36,21.99,%
4427,13,2025-03-10 16:15:36,75.04,%
6855,19,2025-04-02 16:15:36,751.68,lux
3592,10,2025-04-04 17:15:36,71.86,dB
1289,4,2025-03-31 18:15:36,22.24,°C
348,1,2025-04-07 13:15:36,844.61,lux
573,2,2025-04-01 14:15:36,34.76,°C
3141,9,2025-04-01 06:15:36,1301.61,ppm
5891,17,2025-03-09 16:15:36,29.32,°C
4557,13,2025-03-26 22:15:36,22.21,%
901,3,2025-03-29 22:15:36,25.6,%
1259,4,2025-03-28 16:15:36,27.88,°C
4092,12,2025-03-14 19:15:36,1133.99,ppm
6891,19,2025-04-04 04:15:36,275.27,lux
3639,10,2025-04-06 16:15:36,74.07,dB
6033,17,2025-03-27 10:15:36,35.0,°C
421,2,2025-03-15 22:15:36,19.71,°C
4903,14,2025-03-24 04:15:36,224.31,lux
886,3,2025-03-28 01:15:36,25.11,%
6806,19,2025-03-31 15:15:36,842.75,lux
4470,13,2025-03-16 01:15:36,22.01,%
253,1,2025-04-03 14:15:36,1000.0,lux
5478,15,2025-04-06 15:15:36,32.01,°C
4922,14,2025-03-26 13:15:36,1000.0,lux
6726,19,2025-03-22 01:15:36,19.08,lux
5014,14,2025-04-02 15:15:36,833.27,lux
4331,12,2025-04-04 20:15:36,854.51,ppm
201,1,2025-04-01 10:15:36,966.39,lux
6579,18,2025-04-06 12:15:36,90.0,%
7029,20,2025-03-13 22:15:36,448.5,ppm
5487,15,2025-04-07 00:15:36,15.2,°C
3310,9,2025-04-08 07:15:36,1407.01,ppm
5417,15,2025-04-04 02:15:36,15.71,°C
5798,16,2025-04-04 15:15:36,31.24,°C
4154,12,2025-03-22 13:15:36,1825.39,ppm
2288,7,2025-03-19 07:15:36,62.45,%
2845,8,2025-04-04 06:15:36,25.54,°C
517,2,2025-03-27 22:15:36,17.16,°C
1023,3,2025-04-05 00:15:36,20.0,%
7001,20,2025-03-10 10:15:36,2000.0,ppm
6333,18,2025-03-18 22:15:36,23.59,%
1290,4,2025-03-31 19:15:36,17.59,°C
4030,11,2025-04-07 15:15:36,1907.32,ppm
4875,14,2025-03-20 16:15:36,704.4,lux
6350,18,2025-03-21 01:15:36,20.0,%
5861,16,2025-04-07 06:15:36,28.11,°C
1739,5,2025-04-04 04:15:36,876.02,ppm
2041,6,2025-04-01 10:15:36,31.32,°C
7222,20,2025-04-02 15:15:36,1364.06,ppm
3905,11,2025-04-02 10:15:36,2000.0,ppm
6774,19,2025-03-28 01:15:36,15.05,lux
3197,9,2025-04-03 14:15:36,2000.0,ppm
7245,20,2025-04-03 14:15:36,2000.0,ppm
4748,13,2025-04-06 21:15:36,26.97,%
188,1,2025-03-31 21:15:36,145.38,lux
5166,15,2025-03-11 01:15:36,16.83,°C
1617,5,2025-03-27 10:15:36,1949.37,ppm
589,2,2025-04-02 06:15:36,27.08,°C
4007,11,2025-04-06 16:15:36,1167.3,ppm
326,1,2025-04-06 15:15:36,749.92,lux
4389,12,2025-04-07 06:15:36,1217.5,ppm
2306,7,2025-03-21 13:15:36,90.0,%
4356,12,2025-04-05 21:15:36,679.72,ppm
4670,13,2025-04-03 15:15:36,80.03,%
5136,14,2025-04-07 17:15:36,632.57,lux
1155,4,2025-03-15 16:15:36,34.93,°C
4461,13,2025-03-14 22:15:36,27.62,%
1245,4,2025-03-26 22:15:36,15.28,°C
2567,7,2025-04-08 00:15:36,20.0,%
28,1,2025-03-12 19:15:36,384.51,lux
2599,8,2025-03-12 04:15:36,22.4,°C
3975,11,2025-04-05 08:15:36,1656.91,ppm
3916,11,2025-04-02 21:15:36,628.49,ppm
933,3,2025-04-01 06:15:36,47.04,%
1622,5,2025-03-28 01:15:36,400.0,ppm
2001,6,2025-03-29 10:15:36,31.39,°C
1522,5,2025-03-15 13:15:36,2000.0,ppm
5326,15,2025-03-31 01:15:36,15.33,°C
2933,8,2025-04-07 22:15:36,15.0,°C
1269,4,2025-03-29 22:15:36,15.14,°C
1140,4,2025-03-13 19:15:36,23.98,°C
6212,17,2025-04-06 13:15:36,35.0,°C
3973,11,2025-04-05 06:15:36,1241.71,ppm
7152,20,2025-03-29 07:15:36,1511.33,ppm
3446,10,2025-03-26 01:15:36,30.0,dB
1411,4,2025-04-05 20:15:36,22.66,°C
5692,16,2025-03-30 19:15:36,18.5,°C
1378,4,2025-04-04 11:15:36,35.0,°C
4003,11,2025-04-06 12:15:36,2000.0,ppm
2327,7,2025-03-24 04:15:36,33.41,%
4599,13,2025-03-31 16:15:36,75.56,%
4527,13,2025-03-23 04:15:36,32.3,%
2244,7,2025-03-13 19:15:36,38.75,%
3194,9,2025-04-03 11:15:36,1850.9,ppm
5378,15,2025-04-02 11:15:36,26.86,°C
2293,7,2025-03-19 22:15:36,24.9,%
1226,4,2025-03-24 13:15:36,34.21,°C
3552,10,2025-04-03 01:15:36,30.0,dB
5975,17,2025-03-20 04:15:36,20.89,°C
2668,8,2025-03-20 19:15:36,19.65,°C
6894,19,2025-04-04 07:15:36,657.72,lux
1044,3,2025-04-05 21:15:36,30.13,%
2290,7,2025-03-19 13:15:36,90.0,%
48,1,2025-03-15 07:15:36,695.95,lux
3980,11,2025-04-05 13:15:36,1765.67,ppm
3241,9,2025-04-05 10:15:36,1895.19,ppm
1015,3,2025-04-04 16:15:36,85.09,%
3425,10,2025-03-23 10:15:36,70.71,dB
3491,10,2025-03-31 12:15:36,87.06,dB
6161,17,2025-04-04 10:15:36,34.14,°C
5724,16,2025-04-01 13:15:36,32.57,°C
3567,10,2025-04-03 16:15:36,76.72,dB
4197,12,2025-03-27 22:15:36,562.83,ppm
5171,15,2025-03-11 16:15:36,30.93,°C
1011,3,2025-04-04 12:15:36,90.0,%
6618,18,2025-04-08 03:15:36,37.41,%
6430,18,2025-03-31 01:15:36,20.2,%
6040,17,2025-03-28 07:15:36,29.84,°C
5544,16,2025-03-12 07:15:36,27.04,°C
3495,10,2025-03-31 16:15:36,78.84,dB
2189,6,2025-04-07 14:15:36,32.22,°C
2112,6,2025-04-04 09:15:36,31.55,°C
2760,8,2025-03-31 17:15:36,29.31,°C
3013,9,2025-03-17 22:15:36,441.9,ppm
3616,10,2025-04-05 17:15:36,72.74,dB
5206,15,2025-03-16 01:15:36,16.61,°C
1167,4,2025-03-17 04:15:36,22.77,°C
1374,4,2025-04-04 07:15:36,23.14,°C
4641,13,2025-04-02 10:15:36,90.0,%
5290,15,2025-03-26 13:15:36,35.0,°C
3469,10,2025-03-28 22:15:36,32.47,dB
358,1,2025-04-07 23:15:36,16.55,lux
1859,6,2025-03-11 16:15:36,30.87,°C
4280,12,2025-04-02 17:15:36,1458.27,ppm
608,2,2025-04-03 01:15:36,15.0,°C
1230,4,2025-03-25 01:15:36,18.73,°C
3713,11,2025-03-13 10:15:36,1946.01,ppm
1420,4,2025-04-06 05:15:36,23.55,°C
4422,13,2025-03-10 01:15:36,20.0,%
2749,8,2025-03-30 22:15:36,16.97,°C
5024,14,2025-04-03 01:15:36,14.31,lux
5965,17,2025-03-18 22:15:36,18.58,°C
3277,9,2025-04-06 22:15:36,566.53,ppm
1231,4,2025-03-25 04:15:36,18.89,°C
403,2,2025-03-13 16:15:36,30.02,°C
6600,18,2025-04-07 09:15:36,90.0,%
7082,20,2025-03-20 13:15:36,2000.0,ppm
6221,17,2025-04-06 22:15:36,18.3,°C
4640,13,2025-04-02 09:15:36,57.16,%
4850,14,2025-03-17 13:15:36,1000.0,lux
2792,8,2025-04-02 01:15:36,15.0,°C
4586,13,2025-03-30 13:15:36,90.0,%
1567,5,2025-03-21 04:15:36,805.36,ppm
3744,11,2025-03-17 07:15:36,1430.7,ppm
100,1,2025-03-21 19:15:36,361.9,lux
5476,15,2025-04-06 13:15:36,35.0,°C
4889,14,2025-03-22 10:15:36,954.24,lux
1934,6,2025-03-21 01:15:36,15.18,°C
6958,19,2025-04-06 23:15:36,20.11,lux
720,2,2025-04-07 17:15:36,27.43,°C
5282,15,2025-03-25 13:15:36,35.0,°C
233,1,2025-04-02 18:15:36,502.28,lux
3225,9,2025-04-04 18:15:36,1234.05,ppm
3066,9,2025-03-24 13:15:36,2000.0,ppm
470,2,2025-03-22 01:15:36,15.0,°C
5344,15,2025-04-01 01:15:36,15.0,°C
1400,4,2025-04-05 09:15:36,29.96,°C
6737,19,2025-03-23 10:15:36,1000.0,lux
5664,16,2025-03-27 07:15:36,23.51,°C
6464,18,2025-04-01 17:15:36,67.9,%
281,1,2025-04-04 18:15:36,505.68,lux
5448,15,2025-04-05 09:15:36,35.0,°C
3172,9,2025-04-02 13:15:36,2000.0,ppm
3289,9,2025-04-07 10:15:36,1774.0,ppm
907,3,2025-03-30 16:15:36,62.64,%
1508,5,2025-03-13 19:15:36,1087.8,ppm
3754,11,2025-03-18 13:15:36,1884.32,ppm
3665,10,2025-04-07 18:15:36,67.16,dB
6794,19,2025-03-30 13:15:36,923.27,lux
6771,19,2025-03-27 16:15:36,747.6,lux
854,3,2025-03-24 01:15:36,23.71,%
5819,16,2025-04-05 12:15:36,30.63,°C
6404,18,2025-03-27 19:15:36,48.26,%
3628,10,2025-04-06 05:15:36,56.23,dB
2516,7,2025-04-05 21:15:36,31.24,%
2091,6,2025-04-03 12:15:36,35.0,°C
4587,13,2025-03-30 16:15:36,79.91,%
2346,7,2025-03-26 13:15:36,90.0,%
90,1,2025-03-20 13:15:36,1000.0,lux
1842,6,2025-03-09 13:15:36,28.14,°C
7293,20,2025-04-05 14:15:36,1774.35,ppm
3877,11,2025-04-01 06:15:36,1314.0,ppm
2989,9,2025-03-14 22:15:36,449.86,ppm
3465,10,2025-03-28 10:15:36,87.49,dB
3282,9,2025-04-07 03:15:36,636.22,ppm
4128,12,2025-03-19 07:15:36,1660.15,ppm
2784,8,2025-04-01 17:15:36,24.71,°C
691,2,2025-04-06 12:15:36,33.74,°C
2062,6,2025-04-02 07:15:36,27.21,°C
5239,15,2025-03-20 04:15:36,20.36,°C
6079,17,2025-04-01 00:15:36,15.0,°C
448,2,2025-03-19 07:15:36,25.0,°C
4943,14,2025-03-29 04:15:36,252.07,lux
6118,17,2025-04-02 15:15:36,29.39,°C
3653,10,2025-04-07 06:15:36,62.67,dB
5722,16,2025-04-01 11:15:36,35.0,°C
7359,20,2025-04-08 08:15:36,1409.3,ppm
1067,3,2025-04-06 20:15:36,32.64,%
5194,15,2025-03-14 13:15:36,32.61,°C
5831,16,2025-04-06 00:15:36,15.0,°C
4355,12,2025-04-05 20:15:36,832.34,ppm
6191,17,2025-04-05 16:15:36,33.25,°C
2187,6,2025-04-07 12:15:36,30.02,°C
7198,20,2025-04-01 15:15:36,1747.26,ppm
4755,13,2025-04-07 04:15:36,35.49,%
3788,11,2025-03-22 19:15:36,905.04,ppm
6768,19,2025-03-27 07:15:36,647.16,lux
3380,10,2025-03-17 19:15:36,48.43,dB
2778,8,2025-04-01 11:15:36,33.82,°C
2602,8,2025-03-12 13:15:36,35.0,°C
2536,7,2025-04-06 17:15:36,62.17,%
3854,11,2025-03-31 01:15:36,400.0,ppm
5489,15,2025-04-07 02:15:36,15.18,°C
5397,15,2025-04-03 06:15:36,25.6,°C
4610,13,2025-04-01 03:15:36,27.71,%
5172,15,2025-03-11 19:15:36,19.56,°C
2980,9,2025-03-13 19:15:36,1012.78,ppm
2999,9,2025-03-16 04:15:36,826.73,ppm
3884,11,2025-04-01 13:15:36,1797.1,ppm
2245,7,2025-03-13 22:15:36,28.68,%
6367,18,2025-03-23 04:15:36,36.58,%
6489,18,2025-04-02 18:15:36,57.21,%
2724,8,2025-03-27 19:15:36,25.73,°C
4776,13,2025-04-08 01:15:36,22.85,%
609,2,2025-04-03 02:15:36,15.0,°C
6214,17,2025-04-06 15:15:36,27.89,°C
840,3,2025-03-22 07:15:36,62.69,%
2024,6,2025-03-31 17:15:36,23.98,°C
3222,9,2025-04-04 15:15:36,1899.44,ppm
5000,14,2025-04-02 01:15:36,15.59,lux
341,1,2025-04-07 06:15:36,458.89,lux
2635,8,2025-03-16 16:15:36,35.0,°C
598,2,2025-04-02 15:15:36,28.93,°C
6804,19,2025-03-31 13:15:36,1000.0,lux
392,2,2025-03-12 07:15:36,28.95,°C
6164,17,2025-04-04 13:15:36,29.35,°C
3135,9,2025-04-01 00:15:36,401.65,ppm
2133,6,2025-04-05 06:15:36,26.68,°C
4715,13,2025-04-05 12:15:36,90.0,%
4423,13,2025-03-10 04:15:36,42.21,%
880,3,2025-03-27 07:15:36,71.67,%
5007,14,2025-04-02 08:15:36,828.64,lux
6133,17,2025-04-03 06:15:36,29.67,°C
6773,19,2025-03-27 22:15:36,52.13,lux
500,2,2025-03-25 19:15:36,19.31,°C
2473,7,2025-04-04 02:15:36,22.75,%
4567,13,2025-03-28 04:15:36,40.7,%
5331,15,2025-03-31 12:15:36,33.11,°C
5900,17,2025-03-10 19:15:36,24.86,°C
3957,11,2025-04-04 14:15:36,1875.23,ppm
3435,10,2025-03-24 16:15:36,90.0,dB
6649,19,2025-03-12 10:15:36,1000.0,lux
6780,19,2025-03-28 19:15:36,364.51,lux
7126,20,2025-03-26 01:15:36,400.0,ppm
6412,18,2025-03-28 19:15:36,45.49,%
243,1,2025-04-03 04:15:36,262.62,lux
376,2,2025-03-10 07:15:36,25.47,°C
2304,7,2025-03-21 07:15:36,65.66,%
3329,10,2025-03-11 10:15:36,76.59,dB
1365,4,2025-04-03 22:15:36,18.29,°C
5914,17,2025-03-12 13:15:36,35.0,°C
6532,18,2025-04-04 13:15:36,90.0,%
5849,16,2025-04-06 18:15:36,22.7,°C
2277,7,2025-03-17 22:15:36,26.37,%
2561,7,2025-04-07 18:15:36,49.42,%
5424,15,2025-04-04 09:15:36,31.78,°C
2521,7,2025-04-06 02:15:36,25.12,%
7196,20,2025-04-01 13:15:36,2000.0,ppm
6224,17,2025-04-07 01:15:36,18.22,°C
5488,15,2025-04-07 01:15:36,16.0,°C
3583,10,2025-04-04 08:15:36,89.4,dB
3876,11,2025-04-01 05:15:36,1111.29,ppm
5066,14,2025-04-04 19:15:36,363.0,lux
727,2,2025-04-08 00:15:36,15.03,°C
6782,19,2025-03-29 01:15:36,17.05,lux
2625,8,2025-03-15 10:15:36,35.0,°C
171,1,2025-03-30 16:15:36,683.29,lux
4952,14,2025-03-30 07:15:36,708.28,lux
4325,12,2025-04-04 14:15:36,1748.49,ppm
5263,15,2025-03-23 04:15:36,20.54,°C
659,2,2025-04-05 04:15:36,20.4,°C
5863,16,2025-04-07 08:15:36,29.0,°C
4267,12,2025-04-02 04:15:36,823.27,ppm
4852,14,2025-03-17 19:15:36,465.05,lux
758,3,2025-03-12 01:15:36,21.58,%
1328,4,2025-04-02 09:15:36,31.61,°C
3024,9,2025-03-19 07:15:36,1569.42,ppm
6442,18,2025-03-31 19:15:36,45.35,%
6035,17,2025-03-27 16:15:36,25.72,°C
1450,4,2025-04-07 11:15:36,34.73,°C
7066,20,2025-03-18 13:15:36,1787.47,ppm
1832,5,2025-04-08 01:15:36,437.22,ppm
2564,7,2025-04-07 21:15:36,31.02,%
6601,18,2025-04-07 10:15:36,74.31,%
4937,14,2025-03-28 10:15:36,933.31,lux
2299,7,2025-03-20 16:15:36,77.22,%
2647,8,2025-03-18 04:15:36,19.26,°C
4582,13,2025-03-30 01:15:36,20.0,%
1910,6,2025-03-18 01:15:36,15.56,°C
772,3,2025-03-13 19:15:36,43.36,%
217,1,2025-04-02 02:15:36,61.81,lux
1088,3,2025-04-07 17:15:36,65.59,%
1970,6,2025-03-25 13:15:36,35.0,°C
6749,19,2025-03-24 22:15:36,63.6,lux
2605,8,2025-03-12 22:15:36,15.32,°C
4547,13,2025-03-25 16:15:36,71.77,%
4957,14,2025-03-30 22:15:36,65.68,lux
3189,9,2025-04-03 06:15:36,1307.15,ppm
6123,17,2025-04-02 20:15:36,18.48,°C
4535,13,2025-03-24 04:15:36,40.28,%
3814,11,2025-03-26 01:15:36,431.43,ppm
3360,10,2025-03-15 07:15:36,61.13,dB
3881,11,2025-04-01 10:15:36,1949.93,ppm
4502,13,2025-03-20 01:15:36,20.0,%
1655,5,2025-03-31 16:15:36,1654.16,ppm
859,3,2025-03-24 16:15:36,68.5,%
307,1,2025-04-05 20:15:36,281.94,lux
6932,19,2025-04-05 21:15:36,158.94,lux
20,1,2025-03-11 19:15:36,318.25,lux
441,2,2025-03-18 10:15:36,34.95,°C
4028,11,2025-04-07 13:15:36,1921.49,ppm
4717,13,2025-04-05 14:15:36,90.0,%
3323,10,2025-03-10 16:15:36,63.38,dB
3497,10,2025-03-31 18:15:36,64.89,dB
4761,13,2025-04-07 10:15:36,74.48,%
1943,6,2025-03-22 04:15:36,20.54,°C
1380,4,2025-04-04 13:15:36,35.0,°C
5810,16,2025-04-05 03:15:36,17.52,°C
297,1,2025-04-05 10:15:36,1000.0,lux
5761,16,2025-04-03 02:15:36,16.39,°C
2152,6,2025-04-06 01:15:36,17.89,°C
5188,15,2025-03-13 19:15:36,22.89,°C
5868,16,2025-04-07 13:15:36,32.24,°C
5447,15,2025-04-05 08:15:36,25.95,°C
6401,18,2025-03-27 10:15:36,88.13,%
776,3,2025-03-14 07:15:36,54.0,%
3614,10,2025-04-05 15:15:36,84.43,dB
116,1,2025-03-23 19:15:36,381.77,lux
5101,14,2025-04-06 06:15:36,551.44,lux
1553,5,2025-03-19 10:15:36,1726.63,ppm
3475,10,2025-03-29 16:15:36,69.62,dB
3598,10,2025-04-04 23:15:36,34.15,dB
3445,10,2025-03-25 22:15:36,36.38,dB
930,3,2025-04-01 03:15:36,30.05,%
1661,5,2025-03-31 22:15:36,573.98,ppm
5080,14,2025-04-05 09:15:36,979.71,lux
1516,5,2025-03-14 19:15:36,980.86,ppm
1880,6,2025-03-14 07:15:36,25.36,°C
7164,20,2025-03-30 19:15:36,859.94,ppm
5374,15,2025-04-02 07:15:36,27.4,°C
5458,15,2025-04-05 19:15:36,21.79,°C
5840,16,2025-04-06 09:15:36,30.17,°C
1803,5,2025-04-06 20:15:36,743.33,ppm
257,1,2025-04-03 18:15:36,563.35,lux
2012,6,2025-03-30 19:15:36,20.7,°C
2699,8,2025-03-24 16:15:36,31.87,°C
1658,5,2025-03-31 19:15:36,1123.77,ppm
5895,17,2025-03-10 04:15:36,20.9,°C
3242,9,2025-04-05 11:15:36,2000.0,ppm
5277,15,2025-03-24 22:15:36,15.0,°C
4709,13,2025-04-05 06:15:36,60.25,%
1905,6,2025-03-17 10:15:36,33.3,°C
2147,6,2025-04-05 20:15:36,16.8,°C
822,3,2025-03-20 01:15:36,24.18,%
5314,15,2025-03-29 13:15:36,35.0,°C
7002,20,2025-03-10 13:15:36,1622.05,ppm
6075,17,2025-03-31 20:15:36,23.41,°C
5144,14,2025-04-08 01:15:36,16.34,lux
3044,9,2025-03-21 19:15:36,1015.21,ppm
2034,6,2025-04-01 03:15:36,18.84,°C
4634,13,2025-04-02 03:15:36,32.79,%
1759,5,2025-04-05 00:15:36,464.49,ppm
7272,20,2025-04-04 17:15:36,1440.28,ppm
