mereni_id,sensor_id,casova_znamka,hodnota,jednotka
2081,6,2025-04-03 02:15:36,16.34,°C
2082,6,2025-04-03 03:15:36,19.01,°C
2083,6,2025-04-03 04:15:36,17.11,°C
2084,6,2025-04-03 05:15:36,17.27,°C
2085,6,2025-04-03 06:15:36,23.62,°C
2086,6,2025-04-03 07:15:36,24.22,°C
2087,6,2025-04-03 08:15:36,28.48,°C
2088,6,2025-04-03 09:15:36,31.6,°C
2089,6,2025-04-03 10:15:36,32.13,°C
2090,6,2025-04-03 11:15:36,35.0,°C
2091,6,2025-04-03 12:15:36,35.0,°C
2092,6,2025-04-03 13:15:36,35.0,°C
2093,6,2025-04-03 14:15:36,35.0,°C
2094,6,2025-04-03 15:15:36,28.42,°C
2095,6,2025-04-03 16:15:36,33.12,°C
2096,6,2025-04-03 17:15:36,27.38,°C
2097,6,2025-04-03 18:15:36,26.68,°C
2098,6,2025-04-03 19:15:36,20.01,°C
2099,6,2025-04-03 20:15:36,16.89,°C
2100,6,2025-04-03 21:15:36,19.4,°C
2101,6,2025-04-03 22:15:36,16.95,°C
2102,6,2025-04-03 23:15:36,15.0,°C
2103,6,2025-04-04 00:15:36,15.0,°C
2104,6,2025-04-04 01:15:36,17.07,°C
2105,6,2025-04-04 02:15:36,15.0,°C
2106,6,2025-04-04 03:15:36,20.87,°C
2107,6,2025-04-04 04:15:36,18.2,°C
2108,6,2025-04-04 05:15:36,23.84,°C
2109,6,2025-04-04 06:15:36,24.18,°C
2110,6,2025-04-04 07:15:36,29.25,°C
2111,6,2025-04-04 08:15:36,28.37,°C
2112,6,2025-04-04 09:15:36,31.55,°C
2113,6,2025-04-04 10:15:36,33.8,°C
2114,6,2025-04-04 11:15:36,31.19,°C
2115,6,2025-04-04 12:15:36,35.0,°C
2116,6,2025-04-04 13:15:36,32.88,°C
2117,6,2025-04-04 14:15:36,32.89,°C
2118,6,2025-04-04 15:15:36,28.88,°C
2119,6,2025-04-04 16:15:36,22.31,°C
2120,6,2025-04-04 17:15:36,27.06,°C
2121,6,2025-04-04 18:15:36,31.03,°C
2122,6,2025-04-04 19:15:36,24.17,°C
2123,6,2025-04-04 20:15:36,19.96,°C
2124,6,2025-04-04 21:15:36,17.46,°C
2125,6,2025-04-04 22:15:36,16.38,°C
2126,6,2025-04-04 23:15:36,16.18,°C
2127,6,2025-04-05 00:15:36,15.0,°C
2128,6,2025-04-05 01:15:36,17.05,°C
2129,6,2025-04-05 02:15:36,17.51,°C
2130,6,2025-04-05 03:15:36,19.22,°C
2131,6,2025-04-05 04:15:36,20.88,°C
2132,6,2025-04-05 05:15:36,22.46,°C
2133,6,2025-04-05 06:15:36,26.68,°C
2134,6,2025-04-05 07:15:36,29.22,°C
2135,6,2025-04-05 08:15:36,28.94,°C
2136,6,2025-04-05 09:15:36,30.23,°C
2137,6,2025-04-05 10:15:36,34.0,°C
2138,6,2025-04-05 11:15:36,35.0,°C
2139,6,2025-04-05 12:15:36,30.66,°C
2140,6,2025-04-05 13:15:36,29.57,°C
2141,6,2025-04-05 14:15:36,34.21,°C
2142,6,2025-04-05 15:15:36,32.23,°C
2143,6,2025-04-05 16:15:36,30.52,°C
2144,6,2025-04-05 17:15:36,28.26,°C
2145,6,2025-04-05 18:15:36,24.44,°C
2146,6,2025-04-05 19:15:36,25.75,°C
2147,6,2025-04-05 20:15:36,16.8,°C
2148,6,2025-04-05 21:15:36,16.44,°C
2149,6,2025-04-05 22:15:36,16.17,°C
2150,6,2025-04-05 23:15:36,15.0,°C
2151,6,2025-04-06 00:15:36,15.0,°C
2152,6,2025-04-06 01:15:36,17.89,°C
2153,6,2025-04-06 02:15:36,16.37,°C
2154,6,2025-04-06 03:15:36,18.34,°C
2155,6,2025-04-06 04:15:36,17.48,°C
2156,6,2025-04-06 05:15:36,21.03,°C
2157,6,2025-04-06 06:15:36,24.06,°C
2158,6,2025-04-06 07:15:36,26.71,°C
2159,6,2025-04-06 08:15:36,33.84,°C
2160,6,2025-04-06 09:15:36,33.86,°C
2161,6,2025-04-06 10:15:36,29.92,°C
2162,6,2025-04-06 11:15:36,35.0,°C
2163,6,2025-04-06 12:15:36,35.0,°C
2164,6,2025-04-06 13:15:36,35.0,°C
2165,6,2025-04-06 14:15:36,35.0,°C
2166,6,2025-04-06 15:15:36,28.82,°C
2167,6,2025-04-06 16:15:36,27.57,°C
2168,6,2025-04-06 17:15:36,24.12,°C
2169,6,2025-04-06 18:15:36,24.41,°C
2170,6,2025-04-06 19:15:36,23.46,°C
2171,6,2025-04-06 20:15:36,21.97,°C
2172,6,2025-04-06 21:15:36,17.79,°C
2173,6,2025-04-06 22:15:36,15.82,°C
2174,6,2025-04-06 23:15:36,15.57,°C
2175,6,2025-04-07 00:15:36,15.0,°C
2176,6,2025-04-07 01:15:36,18.55,°C
2177,6,2025-04-07 02:15:36,15.0,°C
2178,6,2025-04-07 03:15:36,18.26,°C
2179,6,2025-04-07 04:15:36,24.05,°C
2180,6,2025-04-07 05:15:36,22.43,°C
2181,6,2025-04-07 06:15:36,24.52,°C
2182,6,2025-04-07 07:15:36,26.6,°C
2183,6,2025-04-07 08:15:36,29.46,°C
2184,6,2025-04-07 09:15:36,35.0,°C
2185,6,2025-04-07 10:15:36,26.22,°C
2186,6,2025-04-07 11:15:36,35.0,°C
2187,6,2025-04-07 12:15:36,30.02,°C
2188,6,2025-04-07 13:15:36,33.74,°C
2189,6,2025-04-07 14:15:36,32.22,°C
2190,6,2025-04-07 15:15:36,33.96,°C
2191,6,2025-04-07 16:15:36,25.21,°C
2192,6,2025-04-07 17:15:36,28.86,°C
2193,6,2025-04-07 18:15:36,30.06,°C
2194,6,2025-04-07 19:15:36,19.36,°C
2195,6,2025-04-07 20:15:36,20.38,°C
2196,6,2025-04-07 21:15:36,16.74,°C
2197,6,2025-04-07 22:15:36,17.04,°C
2198,6,2025-04-07 23:15:36,15.37,°C
2199,6,2025-04-08 00:15:36,15.0,°C
2200,6,2025-04-08 01:15:36,16.09,°C
2201,6,2025-04-08 02:15:36,19.29,°C
2202,6,2025-04-08 03:15:36,17.59,°C
2203,6,2025-04-08 04:15:36,21.44,°C
2204,6,2025-04-08 05:15:36,19.51,°C
2205,6,2025-04-08 06:15:36,22.61,°C
2206,6,2025-04-08 07:15:36,28.89,°C
2207,6,2025-04-08 08:15:36,34.45,°C
2208,6,2025-04-08 09:15:36,33.21,°C
2209,7,2025-03-09 10:15:36,82.64,%
2210,7,2025-03-09 13:15:36,88.8,%
2211,7,2025-03-09 16:15:36,63.43,%
2212,7,2025-03-09 19:15:36,48.72,%
2213,7,2025-03-09 22:15:36,26.87,%
2214,7,2025-03-10 01:15:36,20.23,%
2215,7,2025-03-10 04:15:36,35.74,%
2216,7,2025-03-10 07:15:36,65.76,%
2217,7,2025-03-10 10:15:36,81.59,%
2218,7,2025-03-10 13:15:36,88.22,%
2219,7,2025-03-10 16:15:36,87.72,%
2220,7,2025-03-10 19:15:36,44.81,%
2221,7,2025-03-10 22:15:36,23.8,%
2222,7,2025-03-11 01:15:36,20.0,%
2223,7,2025-03-11 04:15:36,40.29,%
2224,7,2025-03-11 07:15:36,62.9,%
2225,7,2025-03-11 10:15:36,79.77,%
2226,7,2025-03-11 13:15:36,90.0,%
2227,7,2025-03-11 16:15:36,82.79,%
2228,7,2025-03-11 19:15:36,43.18,%
2229,7,2025-03-11 22:15:36,20.08,%
2230,7,2025-03-12 01:15:36,23.33,%
2231,7,2025-03-12 04:15:36,34.93,%
2232,7,2025-03-12 07:15:36,69.12,%
2233,7,2025-03-12 10:15:36,68.5,%
2234,7,2025-03-12 13:15:36,90.0,%
2235,7,2025-03-12 16:15:36,63.72,%
2236,7,2025-03-12 19:15:36,49.3,%
2237,7,2025-03-12 22:15:36,24.72,%
2238,7,2025-03-13 01:15:36,20.0,%
2239,7,2025-03-13 04:15:36,35.97,%
2240,7,2025-03-13 07:15:36,68.46,%
2241,7,2025-03-13 10:15:36,86.21,%
2242,7,2025-03-13 13:15:36,90.0,%
2243,7,2025-03-13 16:15:36,86.83,%
2244,7,2025-03-13 19:15:36,38.75,%
2245,7,2025-03-13 22:15:36,28.68,%
2246,7,2025-03-14 01:15:36,21.41,%
2247,7,2025-03-14 04:15:36,34.13,%
2248,7,2025-03-14 07:15:36,55.54,%
2249,7,2025-03-14 10:15:36,83.7,%
2250,7,2025-03-14 13:15:36,90.0,%
2251,7,2025-03-14 16:15:36,71.58,%
2252,7,2025-03-14 19:15:36,52.88,%
2253,7,2025-03-14 22:15:36,21.11,%
2254,7,2025-03-15 01:15:36,21.17,%
2255,7,2025-03-15 04:15:36,32.8,%
2256,7,2025-03-15 07:15:36,66.39,%
2257,7,2025-03-15 10:15:36,90.0,%
2258,7,2025-03-15 13:15:36,85.07,%
2259,7,2025-03-15 16:15:36,53.62,%
2260,7,2025-03-15 19:15:36,46.86,%
2261,7,2025-03-15 22:15:36,25.77,%
2262,7,2025-03-16 01:15:36,22.05,%
2263,7,2025-03-16 04:15:36,42.13,%
2264,7,2025-03-16 07:15:36,57.2,%
2265,7,2025-03-16 10:15:36,90.0,%
2266,7,2025-03-16 13:15:36,90.0,%
2267,7,2025-03-16 16:15:36,59.61,%
2268,7,2025-03-16 19:15:36,47.41,%
2269,7,2025-03-16 22:15:36,23.44,%
2270,7,2025-03-17 01:15:36,21.02,%
2271,7,2025-03-17 04:15:36,38.8,%
2272,7,2025-03-17 07:15:36,60.94,%
2273,7,2025-03-17 10:15:36,79.55,%
2274,7,2025-03-17 13:15:36,89.11,%
2275,7,2025-03-17 16:15:36,64.62,%
2276,7,2025-03-17 19:15:36,40.95,%
2277,7,2025-03-17 22:15:36,26.37,%
2278,7,2025-03-18 01:15:36,20.0,%
2279,7,2025-03-18 04:15:36,40.0,%
2280,7,2025-03-18 07:15:36,67.02,%
2281,7,2025-03-18 10:15:36,70.59,%
2282,7,2025-03-18 13:15:36,82.79,%
2283,7,2025-03-18 16:15:36,81.16,%
2284,7,2025-03-18 19:15:36,41.43,%
2285,7,2025-03-18 22:15:36,23.54,%
2286,7,2025-03-19 01:15:36,22.17,%
2287,7,2025-03-19 04:15:36,40.44,%
2288,7,2025-03-19 07:15:36,62.45,%
2289,7,2025-03-19 10:15:36,80.21,%
2290,7,2025-03-19 13:15:36,90.0,%
2291,7,2025-03-19 16:15:36,85.11,%
2292,7,2025-03-19 19:15:36,50.44,%
2293,7,2025-03-19 22:15:36,24.9,%
2294,7,2025-03-20 01:15:36,20.0,%
2295,7,2025-03-20 04:15:36,34.39,%
2296,7,2025-03-20 07:15:36,67.41,%
2297,7,2025-03-20 10:15:36,88.88,%
2298,7,2025-03-20 13:15:36,90.0,%
2299,7,2025-03-20 16:15:36,77.22,%
2300,7,2025-03-20 19:15:36,39.04,%
2301,7,2025-03-20 22:15:36,27.29,%
2302,7,2025-03-21 01:15:36,20.0,%
2303,7,2025-03-21 04:15:36,36.06,%
2304,7,2025-03-21 07:15:36,65.66,%
2305,7,2025-03-21 10:15:36,90.0,%
2306,7,2025-03-21 13:15:36,90.0,%
2307,7,2025-03-21 16:15:36,76.9,%
2308,7,2025-03-21 19:15:36,45.1,%
2309,7,2025-03-21 22:15:36,26.01,%
2310,7,2025-03-22 01:15:36,23.07,%
2311,7,2025-03-22 04:15:36,36.3,%
2312,7,2025-03-22 07:15:36,75.56,%
2313,7,2025-03-22 10:15:36,87.27,%
2314,7,2025-03-22 13:15:36,90.0,%
2315,7,2025-03-22 16:15:36,77.33,%
2316,7,2025-03-22 19:15:36,47.88,%
2317,7,2025-03-22 22:15:36,26.76,%
2318,7,2025-03-23 01:15:36,20.0,%
2319,7,2025-03-23 04:15:36,35.41,%
2320,7,2025-03-23 07:15:36,57.01,%
2321,7,2025-03-23 10:15:36,89.06,%
2322,7,2025-03-23 13:15:36,90.0,%
2323,7,2025-03-23 16:15:36,75.82,%
2324,7,2025-03-23 19:15:36,53.63,%
2325,7,2025-03-23 22:15:36,24.68,%
2326,7,2025-03-24 01:15:36,22.61,%
2327,7,2025-03-24 04:15:36,33.41,%
2328,7,2025-03-24 07:15:36,61.58,%
2329,7,2025-03-24 10:15:36,90.0,%
2330,7,2025-03-24 13:15:36,90.0,%
2331,7,2025-03-24 16:15:36,70.37,%
2332,7,2025-03-24 19:15:36,45.61,%
2333,7,2025-03-24 22:15:36,20.94,%
2334,7,2025-03-25 01:15:36,20.44,%
2335,7,2025-03-25 04:15:36,40.84,%
2336,7,2025-03-25 07:15:36,67.74,%
2337,7,2025-03-25 10:15:36,89.58,%
2338,7,2025-03-25 13:15:36,89.25,%
2339,7,2025-03-25 16:15:36,72.55,%
2340,7,2025-03-25 19:15:36,42.91,%
2341,7,2025-03-25 22:15:36,26.41,%
2342,7,2025-03-26 01:15:36,22.08,%
2343,7,2025-03-26 04:15:36,39.35,%
2344,7,2025-03-26 07:15:36,60.69,%
2345,7,2025-03-26 10:15:36,66.94,%
2346,7,2025-03-26 13:15:36,90.0,%
2347,7,2025-03-26 16:15:36,69.03,%
2348,7,2025-03-26 19:15:36,41.98,%
2349,7,2025-03-26 22:15:36,26.4,%
2350,7,2025-03-27 01:15:36,20.36,%
2351,7,2025-03-27 04:15:36,41.47,%
2352,7,2025-03-27 07:15:36,68.01,%
2353,7,2025-03-27 10:15:36,90.0,%
2354,7,2025-03-27 13:15:36,76.68,%
2355,7,2025-03-27 16:15:36,81.29,%
2356,7,2025-03-27 19:15:36,47.14,%
2357,7,2025-03-27 22:15:36,23.78,%
2358,7,2025-03-28 01:15:36,21.5,%
2359,7,2025-03-28 04:15:36,30.84,%
2360,7,2025-03-28 07:15:36,66.68,%
2361,7,2025-03-28 10:15:36,76.53,%
2362,7,2025-03-28 13:15:36,76.79,%
2363,7,2025-03-28 16:15:36,61.46,%
2364,7,2025-03-28 19:15:36,51.05,%
2365,7,2025-03-28 22:15:36,23.14,%
2366,7,2025-03-29 01:15:36,24.44,%
2367,7,2025-03-29 04:15:36,35.49,%
2368,7,2025-03-29 07:15:36,53.12,%
2369,7,2025-03-29 10:15:36,75.79,%
2370,7,2025-03-29 13:15:36,90.0,%
2371,7,2025-03-29 16:15:36,71.37,%
2372,7,2025-03-29 19:15:36,43.42,%
2373,7,2025-03-29 22:15:36,25.08,%
2374,7,2025-03-30 01:15:36,22.26,%
2375,7,2025-03-30 04:15:36,41.69,%
2376,7,2025-03-30 07:15:36,73.34,%
2377,7,2025-03-30 10:15:36,82.24,%
2378,7,2025-03-30 13:15:36,77.03,%
2379,7,2025-03-30 16:15:36,69.5,%
2380,7,2025-03-30 19:15:36,47.14,%
2381,7,2025-03-30 22:15:36,22.31,%
2382,7,2025-03-31 01:15:36,20.0,%
2383,7,2025-03-31 04:15:36,38.79,%
2384,7,2025-03-31 07:15:36,63.75,%
2385,7,2025-03-31 10:15:36,85.59,%
2386,7,2025-03-31 11:15:36,82.07,%
2387,7,2025-03-31 12:15:36,87.93,%
2388,7,2025-03-31 13:15:36,80.6,%
2389,7,2025-03-31 14:15:36,90.0,%
2390,7,2025-03-31 15:15:36,88.0,%
2391,7,2025-03-31 16:15:36,59.12,%
2392,7,2025-03-31 17:15:36,58.1,%
2393,7,2025-03-31 18:15:36,46.77,%
2394,7,2025-03-31 19:15:36,42.96,%
2395,7,2025-03-31 20:15:36,37.19,%
2396,7,2025-03-31 21:15:36,25.87,%
2397,7,2025-03-31 22:15:36,22.41,%
2398,7,2025-03-31 23:15:36,20.0,%
2399,7,2025-04-01 00:15:36,20.41,%
2400,7,2025-04-01 01:15:36,21.34,%
2401,7,2025-04-01 02:15:36,22.91,%
2402,7,2025-04-01 03:15:36,30.79,%
2403,7,2025-04-01 04:15:36,35.45,%
2404,7,2025-04-01 05:15:36,44.69,%
2405,7,2025-04-01 06:15:36,64.2,%
2406,7,2025-04-01 07:15:36,72.65,%
2407,7,2025-04-01 08:15:36,63.08,%
2408,7,2025-04-01 09:15:36,86.37,%
2409,7,2025-04-01 10:15:36,90.0,%
2410,7,2025-04-01 11:15:36,78.61,%
2411,7,2025-04-01 12:15:36,90.0,%
2412,7,2025-04-01 13:15:36,90.0,%
2413,7,2025-04-01 14:15:36,75.73,%
2414,7,2025-04-01 15:15:36,72.43,%
2415,7,2025-04-01 16:15:36,79.88,%
2416,7,2025-04-01 17:15:36,65.8,%
2417,7,2025-04-01 18:15:36,58.03,%
2418,7,2025-04-01 19:15:36,47.51,%
2419,7,2025-04-01 20:15:36,38.97,%
2420,7,2025-04-01 21:15:36,26.24,%
2421,7,2025-04-01 22:15:36,27.27,%
2422,7,2025-04-01 23:15:36,23.67,%
2423,7,2025-04-02 00:15:36,20.0,%
2424,7,2025-04-02 01:15:36,21.1,%
2425,7,2025-04-02 02:15:36,20.91,%
2426,7,2025-04-02 03:15:36,31.81,%
2427,7,2025-04-02 04:15:36,39.65,%
2428,7,2025-04-02 05:15:36,45.66,%
2429,7,2025-04-02 06:15:36,61.18,%
2430,7,2025-04-02 07:15:36,61.92,%
2431,7,2025-04-02 08:15:36,76.59,%
2432,7,2025-04-02 09:15:36,71.62,%
2433,7,2025-04-02 10:15:36,85.11,%
2434,7,2025-04-02 11:15:36,87.26,%
2435,7,2025-04-02 12:15:36,90.0,%
2436,7,2025-04-02 13:15:36,85.53,%
2437,7,2025-04-02 14:15:36,84.19,%
2438,7,2025-04-02 15:15:36,86.34,%
2439,7,2025-04-02 16:15:36,69.33,%
2440,7,2025-04-02 17:15:36,53.77,%
2441,7,2025-04-02 18:15:36,64.62,%
2442,7,2025-04-02 19:15:36,52.29,%
2443,7,2025-04-02 20:15:36,32.65,%
2444,7,2025-04-02 21:15:36,32.34,%
2445,7,2025-04-02 22:15:36,23.45,%
2446,7,2025-04-02 23:15:36,21.75,%
2447,7,2025-04-03 00:15:36,20.59,%
2448,7,2025-04-03 01:15:36,20.7,%
2449,7,2025-04-03 02:15:36,22.75,%
2450,7,2025-04-03 03:15:36,28.16,%
2451,7,2025-04-03 04:15:36,34.06,%
2452,7,2025-04-03 05:15:36,42.12,%
2453,7,2025-04-03 06:15:36,54.63,%
2454,7,2025-04-03 07:15:36,59.47,%
2455,7,2025-04-03 08:15:36,77.44,%
2456,7,2025-04-03 09:15:36,90.0,%
2457,7,2025-04-03 10:15:36,80.36,%
2458,7,2025-04-03 11:15:36,90.0,%
2459,7,2025-04-03 12:15:36,90.0,%
2460,7,2025-04-03 13:15:36,90.0,%
2461,7,2025-04-03 14:15:36,85.96,%
2462,7,2025-04-03 15:15:36,85.67,%
2463,7,2025-04-03 16:15:36,76.0,%
2464,7,2025-04-03 17:15:36,56.13,%
2465,7,2025-04-03 18:15:36,59.78,%
2466,7,2025-04-03 19:15:36,50.02,%
2467,7,2025-04-03 20:15:36,34.64,%
2468,7,2025-04-03 21:15:36,30.37,%
2469,7,2025-04-03 22:15:36,26.38,%
2470,7,2025-04-03 23:15:36,20.75,%
2471,7,2025-04-04 00:15:36,22.15,%
2472,7,2025-04-04 01:15:36,26.2,%
2473,7,2025-04-04 02:15:36,22.75,%
2474,7,2025-04-04 03:15:36,26.07,%
2475,7,2025-04-04 04:15:36,38.64,%
2476,7,2025-04-04 05:15:36,49.26,%
2477,7,2025-04-04 06:15:36,53.73,%
2478,7,2025-04-04 07:15:36,73.37,%
2479,7,2025-04-04 08:15:36,62.8,%
2480,7,2025-04-04 09:15:36,85.27,%
2481,7,2025-04-04 10:15:36,80.14,%
2482,7,2025-04-04 11:15:36,90.0,%
2483,7,2025-04-04 12:15:36,90.0,%
2484,7,2025-04-04 13:15:36,82.0,%
2485,7,2025-04-04 14:15:36,80.62,%
2486,7,2025-04-04 15:15:36,86.6,%
2487,7,2025-04-04 16:15:36,69.69,%
2488,7,2025-04-04 17:15:36,63.77,%
2489,7,2025-04-04 18:15:36,55.14,%
2490,7,2025-04-04 19:15:36,37.12,%
2491,7,2025-04-04 20:15:36,37.45,%
2492,7,2025-04-04 21:15:36,28.16,%
2493,7,2025-04-04 22:15:36,23.47,%
2494,7,2025-04-04 23:15:36,24.25,%
2495,7,2025-04-05 00:15:36,20.0,%
2496,7,2025-04-05 01:15:36,22.92,%
2497,7,2025-04-05 02:15:36,24.0,%
2498,7,2025-04-05 03:15:36,29.4,%
2499,7,2025-04-05 04:15:36,40.46,%
2500,7,2025-04-05 05:15:36,47.5,%
2501,7,2025-04-05 06:15:36,58.14,%
2502,7,2025-04-05 07:15:36,70.26,%
2503,7,2025-04-05 08:15:36,70.1,%
2504,7,2025-04-05 09:15:36,74.87,%
2505,7,2025-04-05 10:15:36,76.05,%
2506,7,2025-04-05 11:15:36,81.48,%
2507,7,2025-04-05 12:15:36,90.0,%
2508,7,2025-04-05 13:15:36,90.0,%
2509,7,2025-04-05 14:15:36,73.78,%
2510,7,2025-04-05 15:15:36,69.2,%
2511,7,2025-04-05 16:15:36,75.99,%
2512,7,2025-04-05 17:15:36,67.56,%
2513,7,2025-04-05 18:15:36,58.02,%
2514,7,2025-04-05 19:15:36,44.77,%
2515,7,2025-04-05 20:15:36,37.03,%
2516,7,2025-04-05 21:15:36,31.24,%
2517,7,2025-04-05 22:15:36,24.9,%
2518,7,2025-04-05 23:15:36,20.0,%
2519,7,2025-04-06 00:15:36,20.0,%
2520,7,2025-04-06 01:15:36,20.0,%
2521,7,2025-04-06 02:15:36,25.12,%
2522,7,2025-04-06 03:15:36,39.28,%
2523,7,2025-04-06 04:15:36,38.88,%
2524,7,2025-04-06 05:15:36,44.5,%
2525,7,2025-04-06 06:15:36,60.07,%
2526,7,2025-04-06 07:15:36,67.15,%
2527,7,2025-04-06 08:15:36,75.55,%
2528,7,2025-04-06 09:15:36,84.59,%
2529,7,2025-04-06 10:15:36,90.0,%
2530,7,2025-04-06 11:15:36,78.76,%
2531,7,2025-04-06 12:15:36,90.0,%
2532,7,2025-04-06 13:15:36,80.58,%
2533,7,2025-04-06 14:15:36,90.0,%
2534,7,2025-04-06 15:15:36,72.42,%
2535,7,2025-04-06 16:15:36,69.47,%
2536,7,2025-04-06 17:15:36,62.17,%
2537,7,2025-04-06 18:15:36,60.37,%
2538,7,2025-04-06 19:15:36,50.16,%
2539,7,2025-04-06 20:15:36,32.83,%
2540,7,2025-04-06 21:15:36,30.42,%
2541,7,2025-04-06 22:15:36,22.94,%
2542,7,2025-04-06 23:15:36,20.0,%
2543,7,2025-04-07 00:15:36,20.0,%
2544,7,2025-04-07 01:15:36,20.54,%
2545,7,2025-04-07 02:15:36,30.68,%
2546,7,2025-04-07 03:15:36,31.56,%
2547,7,2025-04-07 04:15:36,32.33,%
2548,7,2025-04-07 05:15:36,43.35,%
2549,7,2025-04-07 06:15:36,60.62,%
2550,7,2025-04-07 07:15:36,77.44,%
2551,7,2025-04-07 08:15:36,61.0,%
2552,7,2025-04-07 09:15:36,64.76,%
2553,7,2025-04-07 10:15:36,90.0,%
2554,7,2025-04-07 11:15:36,90.0,%
2555,7,2025-04-07 12:15:36,82.19,%
2556,7,2025-04-07 13:15:36,90.0,%
2557,7,2025-04-07 14:15:36,62.83,%
2558,7,2025-04-07 15:15:36,79.78,%
2559,7,2025-04-07 16:15:36,74.88,%
2560,7,2025-04-07 17:15:36,69.98,%
2561,7,2025-04-07 18:15:36,49.42,%
2562,7,2025-04-07 19:15:36,46.33,%
2563,7,2025-04-07 20:15:36,34.03,%
2564,7,2025-04-07 21:15:36,31.02,%
2565,7,2025-04-07 22:15:36,22.48,%
2566,7,2025-04-07 23:15:36,20.33,%
2567,7,2025-04-08 00:15:36,20.0,%
2568,7,2025-04-08 01:15:36,22.57,%
2569,7,2025-04-08 02:15:36,26.81,%
2570,7,2025-04-08 03:15:36,29.54,%
2571,7,2025-04-08 04:15:36,37.64,%
2572,7,2025-04-08 05:15:36,39.29,%
2573,7,2025-04-08 06:15:36,53.35,%
2574,7,2025-04-08 07:15:36,63.74,%
2575,7,2025-04-08 08:15:36,90.0,%
2576,7,2025-04-08 09:15:36,70.88,%
2577,8,2025-03-09 10:15:36,35.0,°C
2578,8,2025-03-09 13:15:36,35.0,°C
2579,8,2025-03-09 16:15:36,30.84,°C
2580,8,2025-03-09 19:15:36,26.35,°C
2581,8,2025-03-09 22:15:36,16.95,°C
2582,8,2025-03-10 01:15:36,15.94,°C
2583,8,2025-03-10 04:15:36,19.89,°C
2584,8,2025-03-10 07:15:36,30.96,°C
2585,8,2025-03-10 10:15:36,35.0,°C
2586,8,2025-03-10 13:15:36,32.49,°C
2587,8,2025-03-10 16:15:36,26.04,°C
2588,8,2025-03-10 19:15:36,21.96,°C
2589,8,2025-03-10 22:15:36,15.03,°C
2590,8,2025-03-11 01:15:36,15.24,°C
2591,8,2025-03-11 04:15:36,22.47,°C
2592,8,2025-03-11 07:15:36,26.33,°C
2593,8,2025-03-11 10:15:36,33.52,°C
2594,8,2025-03-11 13:15:36,34.86,°C
2595,8,2025-03-11 16:15:36,32.55,°C
2596,8,2025-03-11 19:15:36,17.38,°C
2597,8,2025-03-11 22:15:36,15.35,°C
2598,8,2025-03-12 01:15:36,15.66,°C
2599,8,2025-03-12 04:15:36,22.4,°C
2600,8,2025-03-12 07:15:36,26.23,°C
2601,8,2025-03-12 10:15:36,27.34,°C
2602,8,2025-03-12 13:15:36,35.0,°C
2603,8,2025-03-12 16:15:36,28.09,°C
2604,8,2025-03-12 19:15:36,19.75,°C
2605,8,2025-03-12 22:15:36,15.32,°C
2606,8,2025-03-13 01:15:36,15.06,°C
2607,8,2025-03-13 04:15:36,18.79,°C
2608,8,2025-03-13 07:15:36,21.5,°C
2609,8,2025-03-13 10:15:36,35.0,°C
2610,8,2025-03-13 13:15:36,35.0,°C
2611,8,2025-03-13 16:15:36,31.95,°C
2612,8,2025-03-13 19:15:36,19.86,°C
2613,8,2025-03-13 22:15:36,16.01,°C
2614,8,2025-03-14 01:15:36,15.33,°C
2615,8,2025-03-14 04:15:36,21.2,°C
2616,8,2025-03-14 07:15:36,29.43,°C
2617,8,2025-03-14 10:15:36,31.19,°C
2618,8,2025-03-14 13:15:36,34.94,°C
2619,8,2025-03-14 16:15:36,31.37,°C
2620,8,2025-03-14 19:15:36,25.67,°C
2621,8,2025-03-14 22:15:36,17.49,°C
2622,8,2025-03-15 01:15:36,16.55,°C
2623,8,2025-03-15 04:15:36,20.17,°C
2624,8,2025-03-15 07:15:36,31.48,°C
2625,8,2025-03-15 10:15:36,35.0,°C
2626,8,2025-03-15 13:15:36,31.67,°C
2627,8,2025-03-15 16:15:36,34.21,°C
2628,8,2025-03-15 19:15:36,23.98,°C
2629,8,2025-03-15 22:15:36,15.62,°C
2630,8,2025-03-16 01:15:36,15.0,°C
2631,8,2025-03-16 04:15:36,20.59,°C
2632,8,2025-03-16 07:15:36,28.87,°C
2633,8,2025-03-16 10:15:36,34.32,°C
2634,8,2025-03-16 13:15:36,35.0,°C
2635,8,2025-03-16 16:15:36,35.0,°C
2636,8,2025-03-16 19:15:36,24.81,°C
2637,8,2025-03-16 22:15:36,16.65,°C
2638,8,2025-03-17 01:15:36,16.78,°C
2639,8,2025-03-17 04:15:36,17.93,°C
2640,8,2025-03-17 07:15:36,28.69,°C
2641,8,2025-03-17 10:15:36,35.0,°C
2642,8,2025-03-17 13:15:36,33.9,°C
2643,8,2025-03-17 16:15:36,27.46,°C
2644,8,2025-03-17 19:15:36,20.95,°C
2645,8,2025-03-17 22:15:36,15.0,°C
2646,8,2025-03-18 01:15:36,15.0,°C
2647,8,2025-03-18 04:15:36,19.26,°C
2648,8,2025-03-18 07:15:36,23.71,°C
2649,8,2025-03-18 10:15:36,33.71,°C
2650,8,2025-03-18 13:15:36,35.0,°C
2651,8,2025-03-18 16:15:36,27.28,°C
2652,8,2025-03-18 19:15:36,25.82,°C
2653,8,2025-03-18 22:15:36,17.17,°C
